node1	node2	pearson	greater_fdr
bub3	deg1	0.0152	0.8763643340857786
ctf19	deg1	-0.0231	0.9736374476987447
elp4	deg1	0.2271	0
cin2	deg1	0.0556	0.1938289817232376
crm1_damp	deg1	-0.0097	1
yrb2_damp	deg1	0.0324	0.41946666666666665
arc1	mad1	-0.016	1
mon1	mad1	0.0641	0.10591886227544911
soh1	mad1	0.0117	0.6143638348362601
hos2	mad1	0.1889	0
lst7	mad1	0.0258	0.4791485350318471
srb2	mad1	0.0052	0.7607860861334595
uba4	mad1	-0.0583	1
mpc2	mad1	-0.0403	1
thp2	mad1	0.0057	0.8802090604026845
iki1	mad1	-0.0831	1
urm1	mad1	-0.0483	1
cap2	mad1	-0.0739	1
fis1	mad1	0.1007	0.010817704918032786
sds3	mad1	-0.0558	1
mad2	mad1	0.7995	0
mog1	mad1	0.0121	0.749671658986175
cap1	mad1	-0.0277	1
nup100	mad1	0.0368	0.28915575
zrt3	mad1	-0.0106	0.9711900125891733
nup133	mad1	0.0337	0.48267906976744185
dnm1	mad1	0.068	0.08888945783132529
ssa2	mad1	-0.0282	1
pom34	mad1	0.0188	0.7971318146111547
dcs1	mad1	-0.0175	1
nup2	mad1	0.0783	0.05248333333333333
arc18	mad1	-0.0792	1
ctf3	mad1	0.2112	0
cdc73	mad1	-0.0661	1
ypt7	mad1	-0.0075	0.9671895628902765
nup188	mad1	0.0973	0.013092857142857142
sub1	mad1	-0.0757	1
pom152	mad1	0.0013	0.8390262341325812
cin4	mad1	0.0881	0.02972432432432432
nup53	mad1	0.022	0.5571790613718411
sap30	mad1	0.0026	0.9607589915966386
pho23	mad1	-0.0515	1
bni1	mad1	-0.0586	1
caf40	mad1	-0.0166	0.9679415807560137
bub3	mad1	0.477	0
ctf19	mad1	0.2423	0
elp4	mad1	-0.0853	1
cin2	mad1	0.2162	0
crm1_damp	mad1	0.0408	0.3280900102986612
yrb2_damp	mad1	-0.0488	1
mon1	arc1	0.0352	0.38928564356435646
soh1	arc1	0.042	0.23872256637168143
hos2	arc1	-0.0358	1
lst7	arc1	0.1119	0.0027984732824427485
srb2	arc1	-0.0012	0.823607695671185
uba4	arc1	0.0882	0.025015058823529408
mpc2	arc1	-0.0131	0.8997867510234462
thp2	arc1	0.0361	0.41947810026385224
iki1	arc1	0.0819	0.03723690987124464
urm1	arc1	0.0841	0.02915431472081218
cap2	arc1	-0.0092	0.9272734271523179
fis1	arc1	0.0911	0.023032460732984292
sds3	arc1	-0.0148	1
mad2	arc1	-0.0569	1
mog1	arc1	0.1029	0.01177831325301205
cap1	arc1	-0.0662	1
nup100	arc1	-0.0092	0.7960345635202271
zrt3	arc1	0.0691	0.07097
nup133	arc1	0.1002	0.012788372093023255
dnm1	arc1	0.0645	0.10830208044382802
ssa2	arc1	0.0363	0.4213064604185623
pom34	arc1	-0.0027	1
dcs1	arc1	0.0632	0.1814167808219178
nup2	arc1	0.1157	0.001970967741935484
arc18	arc1	0.1485	0
ctf3	arc1	-0.0669	1
cdc73	arc1	-0.0076	0.9479274151436031
ypt7	arc1	0.0229	0.630886937901499
nup188	arc1	0.0501	0.24266192560175054
sub1	arc1	0.0696	0.08500869565217392
pom152	arc1	-0.0205	0.9854881838074399
cin4	arc1	0.0357	0.36951583514099784
nup53	arc1	0.1201	0.0017457142857142856
sap30	arc1	-0.0749	1
pho23	arc1	0.0157	0.5880601534526854
bni1	arc1	0.2284	0
caf40	arc1	0.0355	0.37473500357909806
bub3	arc1	-0.0599	1
ctf19	arc1	-0.0382	1
elp4	arc1	0.0881	0.026185714285714284
cin2	arc1	-0.0763	1
crm1_damp	arc1	0.1692	0
yrb2_damp	arc1	0.0488	0.23045867287543653
soh1	mon1	-0.0166	0.9299896103896104
hos2	mon1	-0.0871	1
lst7	mon1	0.1208	0.00156
srb2	mon1	0.0041	0.77544056206089
uba4	mon1	0.0526	0.18366807228915663
mpc2	mon1	0.0444	0.2271145234493192
thp2	mon1	0.0215	0.6393830319888735
iki1	mon1	-0.0429	1
urm1	mon1	0.0911	0.01766746987951807
cap2	mon1	0.1264	0
fis1	mon1	0.1615	0
sds3	mon1	-0.0285	1
mad2	mon1	-0.0202	1
mog1	mon1	0.0268	0.5527117604090577
cap1	mon1	0.1809	0
nup100	mon1	0.0588	0.1263233128834356
zrt3	mon1	0.0337	0.38544764663287473
nup133	mon1	0.0488	0.29604679245283017
dnm1	mon1	0.1789	0
ssa2	mon1	0.0949	0.0198575
pom34	mon1	-0.0091	1
dcs1	mon1	0.0455	0.35100000000000003
nup2	mon1	0.0154	0.7278566539923955
arc18	mon1	0.0873	0.028579032258064515
ctf3	mon1	-0.0478	1
cdc73	mon1	-0.0958	1
ypt7	mon1	0.4534	0
nup188	mon1	0.0744	0.07126429906542055
sub1	mon1	-0.0479	1
pom152	mon1	-0.0419	1
cin4	mon1	0.2402	0
nup53	mon1	-0.0446	1
sap30	mon1	-0.0589	1
pho23	mon1	-0.059	1
bni1	mon1	0.2347	0
caf40	mon1	0.0616	0.12873913043478263
bub3	mon1	-0.0511	1
ctf19	mon1	-0.0243	0.9805660194174758
elp4	mon1	0.014	0.5959919417475728
cin2	mon1	0.1906	0
crm1_damp	mon1	0.0817	0.03214027397260274
yrb2_damp	mon1	0.1114	0.0023202531645569622
hos2	soh1	0.2241	0
lst7	soh1	-0.0039	0.8910326548672567
srb2	soh1	0.6376	0
uba4	soh1	0.0676	0.09009661016949153
mpc2	soh1	0.0417	0.2552345930232558
thp2	soh1	0.1025	0.008095268138801261
iki1	soh1	0.0142	0.5971716367168528
urm1	soh1	0.0705	0.06827925
cap2	soh1	-0.0471	1
fis1	soh1	9e-4	1
sds3	soh1	0.2315	0
mad2	soh1	0.0534	0.2883244239631336
mog1	soh1	0.1581	0
cap1	soh1	-0.1376	1
nup100	soh1	0.0804	0.04292899628252788
zrt3	soh1	0.1474	0
nup133	soh1	0.1811	0
dnm1	soh1	0.0012	0.7740930718954249
ssa2	soh1	0.0417	0.3545308641975308
pom34	soh1	0.0639	0.21384999999999998
dcs1	soh1	0.0226	0.6521703862660944
nup2	soh1	0.0767	0.06034567901234568
arc18	soh1	-0.0403	1
ctf3	soh1	-0.0162	1
cdc73	soh1	0.2457	0
ypt7	soh1	0.0113	0.781408649912332
nup188	soh1	0.1608	0
sub1	soh1	0.1215	0.0018059113300492612
pom152	soh1	0.0985	0.023032460732984292
cin4	soh1	0.0828	0.042627906976744186
nup53	soh1	0.1968	0
sap30	soh1	0.2604	0
pho23	soh1	0.2753	0
bni1	soh1	-0.0021	0.9941662886597938
caf40	soh1	-0.0169	0.9684826798629614
bub3	soh1	0.0916	0.032228571428571426
ctf19	soh1	0.0653	0.11589932157394844
elp4	soh1	0.0624	0.1148866158868335
cin2	soh1	0.026	0.5483355618776671
crm1_damp	soh1	0.043	0.3041659388646288
yrb2_damp	soh1	-0.0147	0.9787891786687426
mps1-3796	mcd1-73	0.3125	0
mps1-417	mcd1-73	0.3238	0
gle1-2	mcd1-73	0.0182	0.7985950113378686
gle1-4	mcd1-73	-0.0457	1
yrb1-51	mcd1-73	0.0403	0.34567901668129936
scc2-4	mcd1-73	0.5862	0
frq1-1	mcd1-73	-0.037	1
rba50-5001	mcd1-73	0.0349	0.3799547142857143
ntf2-h104y	mcd1-73	-0.0021	1
ntf2-5001	mcd1-73	-0.031	1
scc4-4	mcd1-73	0.2729	0
pab1-5001	mcd1-73	0.0872	0.034786861313868614
pab1-5002	mcd1-73	0.0431	0.29730365853658536
smc1-2	mcd1-73	0.5412	0
smc1-259	mcd1-73	0.6163	0
tub2-430	mcd1-73	0.0969	0.018896907216494844
act1-3	mcd1-73	-0.1195	1
act1-119	mcd1-73	-0.0929	1
act1-155	mcd1-73	-0.0876	1
act1-125	mcd1-73	-0.0138	0.9432549689440992
act1-136	mcd1-73	-0.0245	1
act1-112	mcd1-73	-0.14	1
act1-124	mcd1-73	-0.0487	1
act1-121	mcd1-73	-0.145	1
nup145-r4	mcd1-73	0.0458	0.37321732851985556
spc105-15	mcd1-73	0.4311	0
spc105-4	mcd1-73	0.303	0
srm1-g282s	mcd1-73	0.1125	0.01543578947368421
srm1-ts	mcd1-73	0.1214	0.004119101123595506
cdc20-1	mcd1-73	0.0437	0.3623596214511041
ceg1-ts	mcd1-73	0.0477	0.28374839999999996
ceg1-34	mcd1-73	0.1035	0.011941368078175897
cse1-5002	mcd1-73	0.1055	0.008331818181818182
nup57-5001	mcd1-73	-0.0308	1
nup57-e17	mcd1-73	0.0563	0.23729722589167768
med6-ts	mcd1-73	-0.0824	1
med6-5001	mcd1-73	-0.0406	1
irr1-1	mcd1-73	0.0136	0.6384250381679389
arc15-10	mcd1-73	-0.0234	1
rho3-1	mcd1-73	-0.0303	1
cct2-5001	mcd1-73	0.0034	0.8252545365375185
dsn1-7	mcd1-73	0.2773	0
dsn1-8	mcd1-73	0.3295	0
nup82-5005	mcd1-73	0.0502	0.43367717391304345
nup82-5004	mcd1-73	0.0469	0.3064061440677966
smc3-1	mcd1-73	0.5095	0
smc3-42	mcd1-73	0.7795	0
nnf1-77	mcd1-73	0.1821	0
cof1-8	mcd1-73	-0.1001	1
ssl1-t242i	mcd1-73	0.0139	0.6584316070475172
smc4-1	mcd1-73	0.0724	0.18749770992366413
kap95-e126k	mcd1-73	0.162	0
med11-ts	mcd1-73	0.0612	0.19523076923076924
rna1-1	mcd1-73	0.0522	0.30284347826086955
rna1-s116f	mcd1-73	0.0515	0.18964151565074133
srp1-5001	mcd1-73	0.106	0.011061206896551724
med7-141	mcd1-73	0.023	0.5353627906976745
med7-163	mcd1-73	-0.0496	1
dbp5-1	mcd1-73	0.0469	0.3652555012224939
mex67-ts5	mcd1-73	0.0434	0.5094584527220631
ipl1-2	mcd1-73	0.3477	0
cet1-2	mcd1-73	0.0043	0.8748896331738438
cet1-15	mcd1-73	0.0465	0.2750341597796143
nsl1-6	mcd1-73	0.1865	0
tfb4-5001	mcd1-73	-0.0108	1
sgv1-23	mcd1-73	-0.0012	1
sgv1-80	mcd1-73	-0.0117	0.938129842931937
sgv1-35	mcd1-73	-0.0664	1
nup60	mcd1-73	0.1704	0
rxt2	mcd1-73	-0.0939	1
sus1	mcd1-73	0.0444	0.2855922010398613
ccz1	mcd1-73	-0.0981	1
ypt10	mcd1-73	0.0261	0.46579253996447606
rxt3	mcd1-73	-0.0813	1
asm4	mcd1-73	-0.007	0.8355401244167964
nup84	mcd1-73	0.0546	0.16878118811881188
nup42	mcd1-73	0.0315	0.4328750177935943
ume6	mcd1-73	0.0256	0.5763931034482759
chl4	mcd1-73	0.2219	0
sum1	mcd1-73	-0.0171	0.9370312155710614
mcm21	mcd1-73	0.2128	0
nup157	mcd1-73	0.002	0.8376158501440922
gle2	mcd1-73	0.1739	0
boi2	mcd1-73	-0.0602	1
deg1	mcd1-73	-0.015	0.9553347457627118
mad1	mcd1-73	0.4131	0
arc1	mcd1-73	0.0049	0.9005963292547274
mon1	mcd1-73	-0.0895	1
soh1	mcd1-73	-0.0714	1
hos2	mcd1-73	0.0122	0.7450998861047836
lst7	mcd1-73	0.0242	0.525147810218978
srb2	mcd1-73	-0.0132	0.9322360642885144
uba4	mcd1-73	-0.0723	1
mpc2	mcd1-73	-0.0977	1
thp2	mcd1-73	-0.0491	1
iki1	mcd1-73	-0.033	1
urm1	mcd1-73	-0.0148	0.9480157286044717
cap2	mcd1-73	-0.0831	1
fis1	mcd1-73	-0.0075	1
sds3	mcd1-73	-0.0636	1
mad2	mcd1-73	0.4382	0
mog1	mcd1-73	-0.0292	1
lst7	hos2	-0.1277	1
srb2	hos2	0.1844	0
uba4	hos2	0.0069	0.7092168224299065
mpc2	hos2	0.0045	0.712976007005254
thp2	hos2	0.0858	0.02783297180043384
iki1	hos2	0.0407	0.2798801379310345
urm1	hos2	-0.0068	0.8818665841584158
cap2	hos2	-0.1132	1
fis1	hos2	0.0243	0.6332437788018432
sds3	hos2	0.0861	0.035628644501278776
mad2	hos2	0.115	0.003559223300970874
mog1	hos2	0.0636	0.1442820826952527
cap1	hos2	-0.0818	1
nup100	hos2	-0.0139	0.8415050498110616
zrt3	hos2	0.007	0.7627794251134645
nup133	hos2	0.1717	0
dnm1	hos2	-0.0107	0.8822970297029702
ssa2	hos2	0.0345	0.44529593639575976
pom34	hos2	-0.0357	1
dcs1	hos2	-0.0705	1
nup2	hos2	0.0546	0.20234415584415588
arc18	hos2	-0.032	1
ctf3	hos2	0.0573	0.2059550561797753
cdc73	hos2	0.3977	0
ypt7	hos2	-0.0414	1
nup188	hos2	0.2582	0
sub1	hos2	0.09	0.022193273542600898
pom152	hos2	0.0299	0.5395475083056478
cin4	hos2	0.1216	0.0019193717277486912
nup53	hos2	0.0441	0.29603688451208593
sap30	hos2	0.1519	0
pho23	hos2	0.0904	0.018112648221343876
bni1	hos2	-0.1162	1
caf40	hos2	-0.0387	1
bub3	hos2	0.0826	0.05960061349693252
ctf19	hos2	0.025	0.49391948998178503
elp4	hos2	0.0306	0.39479999999999993
cin2	hos2	0.0251	0.5613643007730148
crm1_damp	hos2	-0.0595	1
yrb2_damp	hos2	-0.0232	1
cap1	mcd1-73	-0.1031	1
nup100	mcd1-73	-0.0568	1
zrt3	mcd1-73	-0.0813	1
nup133	mcd1-73	0.0224	0.6491007102272727
dnm1	mcd1-73	-0.0213	0.9545482468443198
ssa2	mcd1-73	0.0256	0.5677829268292683
pom34	mcd1-73	0.0437	0.47574444444444447
dcs1	mcd1-73	-0.0019	0.9442563421828909
nup2	mcd1-73	-0.043	1
arc18	mcd1-73	-0.0682	1
ctf3	mcd1-73	0.2257	0
cdc73	mcd1-73	-0.0554	1
ypt7	mcd1-73	-0.0984	1
nup188	mcd1-73	-0.0196	1
sub1	mcd1-73	0.0424	0.31829797297297296
pom152	mcd1-73	-0.0179	0.965133408071749
cin4	mcd1-73	-0.0298	1
nup53	mcd1-73	-0.0769	1
sap30	mcd1-73	-0.0298	1
pho23	mcd1-73	-0.0121	0.9203023091976515
bni1	mcd1-73	-0.1272	1
caf40	mcd1-73	-0.0714	1
bub3	mcd1-73	0.30620000000000003	0
ctf19	mcd1-73	0.1029	0.013092857142857144
elp4	mcd1-73	-0.0458	1
cin2	mcd1-73	0.0976	0.019911182108626198
crm1_damp	mcd1-73	-0.0717	1
yrb2_damp	mcd1-73	-0.0437	1
srb2	lst7	-0.0994	1
uba4	lst7	0.0869	0.02737058823529412
mpc2	lst7	0.0313	0.3690846580406654
thp2	lst7	-0.1086	1
iki1	lst7	0.038	0.3099017845340384
urm1	lst7	-0.0599	1
cap2	lst7	0.0232	0.5640726804123711
fis1	lst7	-0.0114	1
sds3	lst7	0.0872	0.03504961240310078
mad2	lst7	0.0402	0.446578073089701
mog1	lst7	-0.0568	1
cap1	lst7	0.0563	0.1938565445026178
nup100	lst7	0.021	0.4557396444017299
zrt3	lst7	0.1779	0
nup133	lst7	-0.0807	1
dnm1	lst7	-0.0669	1
ssa2	lst7	-8e-4	0.8825747875354109
pom34	lst7	0.0074	0.9261238095238096
dcs1	lst7	-0.016	1
nup2	lst7	-0.104	1
arc18	lst7	0.0688	0.09951488616462348
ctf3	lst7	0.0146	0.7502941398865783
cdc73	lst7	-0.1366	1
ypt7	lst7	0.005	0.8472919431279622
nup188	lst7	-0.0065	0.939696371681416
sub1	lst7	-0.0698	1
pom152	lst7	-0.1379	1
cin4	lst7	0.056	0.17517911392405064
nup53	lst7	-0.1194	1
sap30	lst7	0.0945	0.019044155844155846
pho23	lst7	0.1325	0
bni1	lst7	0.1701	0
caf40	lst7	0.0974	0.015239722863741338
bub3	lst7	0	1
ctf19	lst7	0.0656	0.11555869565217392
elp4	lst7	0.1296	0
cin2	lst7	0.0577	0.18752808683853459
crm1_damp	lst7	0.0597	0.13447846889952153
yrb2_damp	lst7	0.116	0.0023202531645569622
mps1-417	mps1-3796	0.5629	0
gle1-2	mps1-3796	0.0558	0.3159846153846154
gle1-4	mps1-3796	0.1142	0.005056551724137931
yrb1-51	mps1-3796	0.1669	0
scc2-4	mps1-3796	0.4117	0
frq1-1	mps1-3796	-0.0827	1
rba50-5001	mps1-3796	0.1839	0
ntf2-h104y	mps1-3796	0.0868	0.05683720930232558
ntf2-5001	mps1-3796	0.0921	0.033581679389312974
scc4-4	mps1-3796	0.2911	0
pab1-5001	mps1-3796	0.0742	0.08184243542435424
pab1-5002	mps1-3796	0.002	0.7920288304623754
smc1-2	mps1-3796	0.3267	0
smc1-259	mps1-3796	0.3932	0
tub2-430	mps1-3796	0.0847	0.04524785894206548
act1-3	mps1-3796	-0.0323	1
act1-119	mps1-3796	-0.0896	1
act1-155	mps1-3796	-0.0798	1
act1-125	mps1-3796	-0.1047	1
act1-136	mps1-3796	0.0194	0.6292320591861899
act1-112	mps1-3796	-0.0497	1
act1-124	mps1-3796	-0.0536	1
act1-121	mps1-3796	-0.0203	0.9842515630746597
nup145-r4	mps1-3796	0.1412	0
spc105-15	mps1-3796	0.4906	0
spc105-4	mps1-3796	0.3553	0
srm1-g282s	mps1-3796	0.1039	0.030049180327868855
srm1-ts	mps1-3796	0.0927	0.0611
cdc20-1	mps1-3796	0.023	0.6173119834710744
ceg1-ts	mps1-3796	-0.0312	1
ceg1-34	mps1-3796	0.0696	0.1103741935483871
cse1-5002	mps1-3796	0.0832	0.0411077205882353
nup57-5001	mps1-3796	0.0361	0.38178771428571434
nup57-e17	mps1-3796	0.0115	0.8284935779816512
med6-ts	mps1-3796	0.0364	0.4275951972555746
med6-5001	mps1-3796	0.0726	0.07715014925373134
irr1-1	mps1-3796	0.0152	0.6149724458204334
arc15-10	mps1-3796	-0.1318	1
rho3-1	mps1-3796	-0.0815	1
cct2-5001	mps1-3796	-0.0096	0.9269182042833608
dsn1-7	mps1-3796	0.4653	0
dsn1-8	mps1-3796	0.3365	0
nup82-5005	mps1-3796	0.0161	0.9156340157480315
nup82-5004	mps1-3796	0.0908	0.03643229813664596
smc3-1	mps1-3796	0.5052	0
smc3-42	mps1-3796	0.3651	0
nnf1-77	mps1-3796	0.3934	0
cof1-8	mps1-3796	-0.1475	1
ssl1-t242i	mps1-3796	0.0862	0.0264375
smc4-1	mps1-3796	0.1198	0.006320689655172414
kap95-e126k	mps1-3796	0.0879	0.03232204176334107
med11-ts	mps1-3796	0.0611	0.19875261627906976
rna1-1	mps1-3796	0.0641	0.19083287671232876
rna1-s116f	mps1-3796	0.0982	0.011476173913043479
srp1-5001	mps1-3796	0.0775	0.06751381215469614
med7-141	mps1-3796	0.0874	0.024931066460587327
med7-163	mps1-3796	0.0869	0.03641721854304635
dbp5-1	mps1-3796	0.1174	0.004611320754716982
mex67-ts5	mps1-3796	0.0344	0.6551635087719297
ipl1-2	mps1-3796	0.304	0
cet1-2	mps1-3796	0.0797	0.0724961797752809
cet1-15	mps1-3796	0.1252	0.0017457142857142856
nsl1-6	mps1-3796	0.2528	0
tfb4-5001	mps1-3796	0.0951	0.032385159010600705
sgv1-23	mps1-3796	-0.1183	1
sgv1-80	mps1-3796	0.0974	0.014664
sgv1-35	mps1-3796	0.0628	0.15330545454545455
nup60	mps1-3796	0.2139	0
rxt2	mps1-3796	0.0905	0.027784421052631576
sus1	mps1-3796	0.076	0.06510816
ccz1	mps1-3796	0.0428	0.39878543897216273
ypt10	mps1-3796	0.015	0.5909970238095238
rxt3	mps1-3796	-0.0611	1
asm4	mps1-3796	0.0435	0.3171549132947977
nup84	mps1-3796	0.1235	0.00156
nup42	mps1-3796	0.0827	0.052942234332425064
ume6	mps1-3796	0.0816	0.054025263157894736
chl4	mps1-3796	0.283	0
sum1	mps1-3796	0.005	0.7164550776053215
mcm21	mps1-3796	0.3203	0
nup157	mps1-3796	0.0362	0.4323173989455185
gle2	mps1-3796	0.0577	0.18004340101522842
boi2	mps1-3796	-0.0692	1
deg1	mps1-3796	0.0922	0.026336206896551726
mad1	mps1-3796	0.4925	0
arc1	mps1-3796	-0.0904	1
mon1	mps1-3796	0.0288	0.5045312944523471
soh1	mps1-3796	0.1648	0
hos2	mps1-3796	0.0781	0.056771663920922574
lst7	mps1-3796	-0.0135	0.9863178351783518
srb2	mps1-3796	0.1118	0.008492664092664092
uba4	mps1-3796	-0.0745	1
mpc2	mps1-3796	-0.0493	1
thp2	mps1-3796	0.0566	0.19402975609756098
iki1	mps1-3796	-0.0868	1
urm1	mps1-3796	-0.0034	0.8419491712707182
cap2	mps1-3796	-0.0618	1
fis1	mps1-3796	-0.0113	1
sds3	mps1-3796	0.0628	0.15898202567760342
mad2	mps1-3796	0.497	0
mog1	mps1-3796	0.03	0.5207103396226415
cap1	mps1-3796	-0.1167	1
nup100	mps1-3796	0.0491	0.20027486381322956
zrt3	mps1-3796	0.1034	0.007033093525179857
nup133	mps1-3796	0.1631	0
dnm1	mps1-3796	0.059	0.1577936320754717
ssa2	mps1-3796	0.0291	0.5259181331293037
pom34	mps1-3796	0.1217	0.0038589473684210525
dcs1	mps1-3796	0.0499	0.29932134831460677
nup2	mps1-3796	0.0424	0.36365542168674697
arc18	mps1-3796	-0.1397	1
ctf3	mps1-3796	0.1853	0
cdc73	mps1-3796	-0.0604	1
ypt7	mps1-3796	0.0048	0.8487670146137787
nup188	mps1-3796	0.0577	0.18824191176470587
sub1	mps1-3796	-0.0941	1
pom152	mps1-3796	0.0511	0.3113656
cin4	mps1-3796	0.1122	0.007132295719844359
nup53	mps1-3796	0.0255	0.5206584729981378
sap30	mps1-3796	0.0995	0.016114285714285713
pho23	mps1-3796	0.0858	0.031528836424957844
bni1	mps1-3796	-0.0769	1
caf40	mps1-3796	-0.026	1
bub3	mps1-3796	0.5484	0
ctf19	mps1-3796	0.273	0
elp4	mps1-3796	-0.0475	1
cin2	mps1-3796	0.246	0
crm1_damp	mps1-3796	0.0063	0.8740406779661016
yrb2_damp	mps1-3796	-0.0559	1
gle1-2	mps1-417	0.0893	0.06781040462427745
gle1-4	mps1-417	0.1058	0.012641379310344827
yrb1-51	mps1-417	0.0995	0.01069655172413793
scc2-4	mps1-417	0.3786	0
frq1-1	mps1-417	-0.0755	1
rba50-5001	mps1-417	0.1311	0
ntf2-h104y	mps1-417	0.0424	0.4440131067961165
ntf2-5001	mps1-417	0.0173	0.6889512195121951
scc4-4	mps1-417	0.2855	0
pab1-5001	mps1-417	0.0462	0.2907395572666025
pab1-5002	mps1-417	0.0104	0.6923234555499749
smc1-2	mps1-417	0.3333	0
smc1-259	mps1-417	0.3505	0
tub2-430	mps1-417	0.132	0
act1-3	mps1-417	-0.0011	1
act1-119	mps1-417	-0.1179	1
act1-155	mps1-417	-0.0137	1
act1-125	mps1-417	-0.0448	1
act1-136	mps1-417	0.0516	0.2328353312302839
act1-112	mps1-417	-0.0044	0.8933854497354498
act1-124	mps1-417	-0.0755	1
act1-121	mps1-417	-0.0449	1
nup145-r4	mps1-417	0.1286	0.001970967741935484
spc105-15	mps1-417	0.4673	0
spc105-4	mps1-417	0.3713	0
srm1-g282s	mps1-417	0.0666	0.273
srm1-ts	mps1-417	0.0735	0.18839166666666668
cdc20-1	mps1-417	0.0386	0.4276431627906977
ceg1-ts	mps1-417	-0.0278	1
ceg1-34	mps1-417	0.0184	0.6846452471482891
cse1-5002	mps1-417	0.1315	0
nup57-5001	mps1-417	0.098	0.017242944785276073
nup57-e17	mps1-417	0.0695	0.1375528013582343
med6-ts	mps1-417	-0.0556	1
med6-5001	mps1-417	0.06	0.15370801393728223
irr1-1	mps1-417	0.0297	0.41574326750448837
arc15-10	mps1-417	-0.1106	1
rho3-1	mps1-417	-0.0871	1
cct2-5001	mps1-417	-0.0142	0.9490739672642245
dsn1-7	mps1-417	0.451	0
dsn1-8	mps1-417	0.3214	0
nup82-5005	mps1-417	-0.0361	1
nup82-5004	mps1-417	0.0205	0.598067227901383
smc3-1	mps1-417	0.4665	0
smc3-42	mps1-417	0.3246	0
nnf1-77	mps1-417	0.2626	0
cof1-8	mps1-417	-0.0322	1
ssl1-t242i	mps1-417	0.0264	0.48720707635009314
smc4-1	mps1-417	0.1464	0
kap95-e126k	mps1-417	0.179	0
med11-ts	mps1-417	0.1037	0.018052272727272726
rna1-1	mps1-417	0.0472	0.3748626334519573
rna1-s116f	mps1-417	0.1219	0.0018656488549618321
srp1-5001	mps1-417	0.143	0
med7-141	mps1-417	0.0333	0.39631105157401203
med7-163	mps1-417	0.056	0.19604058295964125
dbp5-1	mps1-417	0.1508	0
mex67-ts5	mps1-417	0.0214	0.874072513562387
ipl1-2	mps1-417	0.3063	0
cet1-2	mps1-417	0.018	0.7011578406169665
cet1-15	mps1-417	0.0855	0.03972661596958175
nsl1-6	mps1-417	0.1979	0
tfb4-5001	mps1-417	0.0768	0.10251677852348993
sgv1-23	mps1-417	-0.0138	1
sgv1-80	mps1-417	0.1181	0.003098028169014084
sgv1-35	mps1-417	0.0781	0.0716565445026178
nup60	mps1-417	0.1146	0.0021886567164179104
rxt2	mps1-417	0.0589	0.16967635135135134
sus1	mps1-417	0.0938	0.020924657534246577
ccz1	mps1-417	-0.0126	1
ypt10	mps1-417	0.0209	0.5270866883116884
rxt3	mps1-417	-0.048	1
asm4	mps1-417	0.0336	0.4271316279069767
nup84	mps1-417	0.0961	0.014066187050359714
nup42	mps1-417	-0.0127	0.9002879187053068
ume6	mps1-417	0.0989	0.017233333333333333
chl4	mps1-417	0.2876	0
sum1	mps1-417	0.0786	0.04576478318002628
mcm21	mps1-417	0.2788	0
nup157	mps1-417	-0.0166	0.9823800929512005
gle2	mps1-417	0.0676	0.11640853080568721
boi2	mps1-417	-0.0275	1
deg1	mps1-417	0.0785	0.06632326043737574
mad1	mps1-417	0.4742	0
arc1	mps1-417	-0.106	1
mon1	mps1-417	-0.0086	0.9461051546391752
soh1	mps1-417	0.1335	0
hos2	mps1-417	0.0643	0.12679398496240601
lst7	mps1-417	-0.0489	1
srb2	mps1-417	0.0569	0.2095429508196721
uba4	mps1-417	-0.1012	1
mpc2	mps1-417	-0.0572	1
thp2	mps1-417	0.0721	0.08819150943396227
iki1	mps1-417	-0.0867	1
urm1	mps1-417	-0.0396	1
cap2	mps1-417	-0.0263	1
fis1	mps1-417	-0.0074	1
sds3	mps1-417	0.0805	0.06395050709939148
mad2	mps1-417	0.4964	0
mog1	mps1-417	0.0139	0.7336272727272727
cap1	mps1-417	-0.1048	1
nup100	mps1-417	-0.0403	0.9775631927710844
zrt3	mps1-417	0.0362	0.3716991215226941
nup133	mps1-417	0.0693	0.1358038387715931
dnm1	mps1-417	0.0938	0.024369364161849708
ssa2	mps1-417	-0.005	0.9171552278820374
pom34	mps1-417	0.0179	0.8199823975720789
dcs1	mps1-417	0.0562	0.24154985422740524
nup2	mps1-417	0.1009	0.0143
arc18	mps1-417	-0.0522	1
ctf3	mps1-417	0.2329	0
cdc73	mps1-417	-0.0396	1
ypt7	mps1-417	-0.0445	1
nup188	mps1-417	0.0332	0.4541127773527161
sub1	mps1-417	-0.0426	1
pom152	mps1-417	-0.0406	1
cin4	mps1-417	0.0678	0.11662372881355933
nup53	mps1-417	0.0376	0.38322585034013606
sap30	mps1-417	0.0527	0.2543081081081081
pho23	mps1-417	0.0496	0.21550341382181515
bni1	mps1-417	-0.0579	1
caf40	mps1-417	0.0137	0.6433972093023256
bub3	mps1-417	0.4622	0
ctf19	mps1-417	0.2501	0
elp4	mps1-417	-0.0462	1
cin2	mps1-417	0.2388	0
crm1_damp	mps1-417	-0.0394	1
yrb2_damp	mps1-417	-0.0549	1
uba4	srb2	0.0545	0.17171316062176165
mpc2	srb2	0.0077	0.6740388032638259
thp2	srb2	0.0844	0.03319012345679012
iki1	srb2	0.056	0.15312062391681108
urm1	srb2	0.0175	0.5871098018211034
cap2	srb2	-0.0308	1
fis1	srb2	0.0286	0.5693186195826645
