node1	node2	pearson	greater_fdr
bni1	cof1-8	0.3671	0
elp4	cof1-8	0.1041	0.008331818181818182
cin2	cof1-8	0.1146	0.003347945205479452
med11-ts	ssl1-t242i	0.1818	0
rna1-1	ssl1-t242i	0.0914	0.03321114982578397
rna1-s116f	ssl1-t242i	0.1263	0
med7-141	ssl1-t242i	0.4047	0
med7-163	ssl1-t242i	0.2445	0
cet1-2	ssl1-t242i	0.1827	0
cet1-15	ssl1-t242i	0.3155	0
tfb4-5001	ssl1-t242i	0.2567	0
sgv1-80	ssl1-t242i	0.315	0
sgv1-35	ssl1-t242i	0.207	0
nup60	ssl1-t242i	0.0912	0.014471052631578945
rxt2	ssl1-t242i	0.1525	0
rxt3	ssl1-t242i	0.0909	0.020998568019093077
nup84	ssl1-t242i	0.0914	0.019880694143167028
sum1	ssl1-t242i	0.1257	0.0010782352941176472
soh1	ssl1-t242i	0.3054	0
hos2	ssl1-t242i	0.2399	0
srb2	ssl1-t242i	0.2168	0
uba4	ssl1-t242i	0.101	0.009035915492957746
iki1	ssl1-t242i	0.1203	0.001347794117647059
zrt3	ssl1-t242i	0.1731	0
cdc73	ssl1-t242i	0.1159	0.0011142857142857144
sub1	ssl1-t242i	0.1874	0
sap30	ssl1-t242i	0.109	0.005431111111111111
pho23	ssl1-t242i	0.2316	0
yrb2_damp	ssl1-t242i	0.1412	0
dbp5-1	smc4-1	0.135	0
ipl1-2	smc4-1	0.0777	0.048973282442748095
chl4	smc4-1	0.0898	0.02739428571428571
mad1	smc4-1	0.093	0.023368924302788845
thp2	smc4-1	0.0782	0.04564942528735632
mad2	smc4-1	0.0927	0.025702583025830256
dnm1	smc4-1	0.0986	0.010223904382470119
ctf3	smc4-1	0.1002	0.009165
nup53	smc4-1	0.106	0.006916981132075471
bub3	smc4-1	0.1317	0
ctf19	smc4-1	0.0808	0.04667186858316222
med11-ts	kap95-e126k	0.1162	0.003684422110552764
rna1-s116f	kap95-e126k	0.0999	0.006419066147859922
srp1-5001	kap95-e126k	0.4247	0
dbp5-1	kap95-e126k	0.2423	0
mex67-ts5	kap95-e126k	0.1801	0
ipl1-2	kap95-e126k	0.1421	0
cet1-2	kap95-e126k	0.1446	0
sgv1-23	kap95-e126k	0.1159	0.004262790697674419
sgv1-80	kap95-e126k	0.1066	0.0047610389610389615
nup60	kap95-e126k	0.2171	0
sus1	kap95-e126k	0.2054	0
asm4	kap95-e126k	0.325	0
nup84	kap95-e126k	0.1086	0.004888000000000001
nup42	kap95-e126k	0.1499	0
ume6	kap95-e126k	0.1139	0.004888000000000001
chl4	kap95-e126k	0.2196	0
mcm21	kap95-e126k	0.1572	0
nup157	kap95-e126k	0.1862	0
gle2	kap95-e126k	0.2948	0
mad1	kap95-e126k	0.1491	0
thp2	kap95-e126k	0.251	0
mad2	kap95-e126k	0.2125	0
mog1	kap95-e126k	0.1786	0
nup100	kap95-e126k	0.1011	0.009469372693726937
nup133	kap95-e126k	0.1743	0
pom34	kap95-e126k	0.1689	0
nup2	kap95-e126k	0.2733	0
ctf3	kap95-e126k	0.1081	0.0037218274111675133
nup188	kap95-e126k	0.337	0
pom152	kap95-e126k	0.1399	0
cin4	kap95-e126k	0.1025	0.009264259927797834
nup53	kap95-e126k	0.2233	0
bub3	kap95-e126k	0.088	0.03858947368421053
ctf19	kap95-e126k	0.1445	0
cin2	kap95-e126k	0.0847	0.03666
crm1_damp	kap95-e126k	0.1549	0
rna1-1	med11-ts	0.2042	0
rna1-s116f	med11-ts	0.241	0
srp1-5001	med11-ts	0.0865	0.03702118226600986
med7-141	med11-ts	0.3222	0
med7-163	med11-ts	0.3056	0
dbp5-1	med11-ts	0.1321	0
mex67-ts5	med11-ts	0.1131	0.006507692307692307
ipl1-2	med11-ts	0.1174	0.002563636363636364
cet1-2	med11-ts	0.2625	0
cet1-15	med11-ts	0.2541	0
tfb4-5001	med11-ts	0.1854	0
sgv1-23	med11-ts	0.2032	0
sgv1-80	med11-ts	0.1939	0
sgv1-35	med11-ts	0.2375	0
nup60	med11-ts	0.1815	0
rxt2	med11-ts	0.1226	0.0015870129870129872
nup84	med11-ts	0.0862	0.03451119005328597
ume6	med11-ts	0.1201	0.0028640625000000003
chl4	med11-ts	0.1291	0.0015024590163934429
mad1	med11-ts	0.1041	0.013391780821917809
soh1	med11-ts	0.2999	0
hos2	med11-ts	0.2238	0
srb2	med11-ts	0.3535	0
sds3	med11-ts	0.1048	0.010664727272727272
mad2	med11-ts	0.1034	0.015468354430379748
mog1	med11-ts	0.2047	0
nup133	med11-ts	0.1732	0
cdc73	med11-ts	0.1599	0
nup188	med11-ts	0.1917	0
sub1	med11-ts	0.2093	0
pom152	med11-ts	0.1088	0.007855714285714285
nup53	med11-ts	0.2639	0
sap30	med11-ts	0.1631	0
pho23	med11-ts	0.1258	0.001347794117647059
cdc24-11	cdc24-h	0.1592	0
cdc24-1	cdc24-h	0.2834	0
cmd1-8	cdc24-h	0.1002	0.009591279069767441
ntf2-h104y	cdc24-h	0.1009	0.01341219512195122
act1-3	cdc24-h	0.0854	0.04929075630252101
act1-112	cdc24-h	0.1377	0
nup57-5001	cdc24-h	0.1945	0
irr1-1	cdc24-h	0.1617	0
rho3-1	cdc24-h	0.1453	0
cof1-8	cdc24-h	0.1528	0
nsl1-6	cdc24-h	0.1628	0
boi2	cdc24-h	0.1887	0
deg1	cdc24-h	0.0976	0.011825806451612903
mon1	cdc24-h	0.0831	0.03552951541850221
rna1-s116f	rna1-1	0.344	0
med7-141	rna1-1	0.1038	0.006213559322033898
med7-163	rna1-1	0.1122	0.004544628099173553
mex67-ts5	rna1-1	0.1373	0
ipl1-2	rna1-1	0.0961	0.015200487804878048
cet1-2	rna1-1	0.2028	0
cet1-15	rna1-1	0.0995	0.014022950819672132
tfb4-5001	rna1-1	0.1911	0
sgv1-23	rna1-1	0.1694	0
sgv1-80	rna1-1	0.1632	0
sgv1-35	rna1-1	0.1754	0
nup60	rna1-1	0.098	0.01044940617577197
rxt2	rna1-1	0.186	0
ume6	rna1-1	0.1047	0.013092857142857142
uba4	cdc24-h	0.0769	0.04954054054054054
mpc2	cdc24-h	0.1192	0.0013092857142857144
urm1	cdc24-h	0.1133	0.002468686868686869
cap1	cdc24-h	0.1604	0
zrt3	cdc24-h	0.0762	0.04322848392036754
dnm1	cdc24-h	0.0921	0.01959811320754717
ypt7	cdc24-h	0.1109	0.00743108108108108
cin4	cdc24-h	0.144	0
bni1	cdc24-h	0.1936	0
crm1_damp	cdc24-h	0.0957	0.01197061224489796
nup157	rna1-1	0.088	0.03677142857142857
gle2	rna1-1	0.095	0.01865928143712575
soh1	rna1-1	0.1274	0.0011564668769716087
hos2	rna1-1	0.1079	0.005282420749279539
urm1	rna1-1	0.0996	0.011304845814977973
sds3	rna1-1	0.1619	0
mog1	rna1-1	0.1005	0.01775916955017301
nup100	rna1-1	0.1082	0.007481632653061224
cdc73	rna1-1	0.1344	0
nup188	rna1-1	0.1867	0
pom152	rna1-1	0.0886	0.04007368421052632
sap30	rna1-1	0.1631	0
pho23	rna1-1	0.1061	0.0058655999999999995
caf40	rna1-1	0.1089	0.00635722543352601
srp1-5001	rna1-s116f	0.1196	0.00235
med7-141	rna1-s116f	0.2717	0
med7-163	rna1-s116f	0.1791	0
dbp5-1	rna1-s116f	0.1497	0
ipl1-2	rna1-s116f	0.1589	0
cet1-2	rna1-s116f	0.1999	0
cet1-15	rna1-s116f	0.19	0
tfb4-5001	rna1-s116f	0.2037	0
sgv1-23	rna1-s116f	0.188	0
sgv1-80	rna1-s116f	0.3913	0
sgv1-35	rna1-s116f	0.3151	0
nup60	rna1-s116f	0.1443	0
rxt2	rna1-s116f	0.2706	0
rxt3	rna1-s116f	0.155	0
asm4	rna1-s116f	0.1295	0.0028640625000000003
ume6	rna1-s116f	0.1452	0
nup157	rna1-s116f	0.1035	0.010524401913875598
gle2	rna1-s116f	0.0859	0.0334140625
deg1	rna1-s116f	0.1205	0.0019816216216216216
soh1	rna1-s116f	0.2629	0
hos2	rna1-s116f	0.2717	0
srb2	rna1-s116f	0.2238	0
mpc2	rna1-s116f	0.0756	0.04764295485636115
thp2	rna1-s116f	0.1856	0
sds3	rna1-s116f	0.2845	0
mog1	rna1-s116f	0.1315	0
nup100	rna1-s116f	0.1097	0.006266666666666667
nup133	rna1-s116f	0.1061	0.008039473684210525
nup2	rna1-s116f	0.1296	0
cdc73	rna1-s116f	0.2023	0
nup188	rna1-s116f	0.2813	0
sub1	rna1-s116f	0.1588	0
pom152	rna1-s116f	0.1301	0
nup53	rna1-s116f	0.2494	0
sap30	rna1-s116f	0.2805	0
pho23	rna1-s116f	0.1855	0
cin2	rna1-s116f	0.1105	0.006213559322033898
cdc24-1	cdc24-11	0.2746	0
cmd1-8	cdc24-11	0.1134	0.00282
frq1-1	cdc24-11	0.1966	0
tub2-430	cdc24-11	0.1646	0
act1-119	cdc24-11	0.1348	0
act1-155	cdc24-11	0.2125	0
act1-125	cdc24-11	0.1649	0
act1-136	cdc24-11	0.1927	0
act1-112	cdc24-11	0.17	0
act1-124	cdc24-11	0.1852	0
act1-121	cdc24-11	0.0888	0.022734883720930233
ceg1-34	cdc24-11	0.0812	0.045925714285714285
arc15-10	cdc24-11	0.1347	0
cof1-8	cdc24-11	0.1304	0
ssl1-t242i	cdc24-11	0.0952	0.009184133611691023
med7-141	cdc24-11	0.1164	0.0010268907563025212
ipl1-2	cdc24-11	0.1378	0
cet1-15	cdc24-11	0.1342	0
tfb4-5001	cdc24-11	0.0885	0.037408163265306126
ccz1	cdc24-11	0.1129	0.004287719298245614
nup42	cdc24-11	0.0952	0.0205296
boi2	cdc24-11	0.1335	0
mon1	cdc24-11	0.1133	0.003229955947136564
lst7	cdc24-11	0.1074	0.004888000000000001
uba4	cdc24-11	0.0997	0.009975510204081633
mpc2	cdc24-11	0.0738	0.04727078189300412
iki1	cdc24-11	0.1251	0.001347794117647059
cap2	cdc24-11	0.0888	0.029371513353115726
fis1	cdc24-11	0.1131	0.003229955947136564
zrt3	cdc24-11	0.108	0.003178612716763005
dnm1	cdc24-11	0.1179	0.002106896551724138
arc18	cdc24-11	0.1371	0
ypt7	cdc24-11	0.0841	0.04895590062111801
cin4	cdc24-11	0.1022	0.010009556313993175
bni1	cdc24-11	0.2599	0
caf40	cdc24-11	0.1473	0
elp4	cdc24-11	0.1413	0
crm1_damp	cdc24-11	0.1485	0
yrb2_damp	cdc24-11	0.0807	0.04380155844155845
cmd1-8	cdc24-1	0.2554	0
frq1-1	cdc24-1	0.1244	0.001833
act1-3	cdc24-1	0.1127	0.005773228346456693
act1-119	cdc24-1	0.1282	0
act1-155	cdc24-1	0.1605	0
act1-125	cdc24-1	0.0819	0.043875
act1-112	cdc24-1	0.1645	0
act1-124	cdc24-1	0.1372	0
act1-121	cdc24-1	0.1893	0
rho3-1	cdc24-1	0.169	0
cof1-8	cdc24-1	0.1662	0
ccz1	cdc24-1	0.133	0
boi2	cdc24-1	0.1865	0
mon1	cdc24-1	0.1519	0
lst7	cdc24-1	0.1873	0
cap2	cdc24-1	0.1509	0
fis1	cdc24-1	0.1642	0
cap1	cdc24-1	0.2284	0
dnm1	cdc24-1	0.0787	0.04563164556962025
arc18	cdc24-1	0.1426	0
ypt7	cdc24-1	0.096	0.021371300448430493
cin4	cdc24-1	0.1442	0
bni1	cdc24-1	0.2954	0
crm1_damp	cdc24-1	0.0831	0.030635097493036213
dbp5-1	srp1-5001	0.0958	0.02272314049586777
cet1-2	srp1-5001	0.1631	0
sgv1-23	srp1-5001	0.1463	0
sgv1-80	srp1-5001	0.0908	0.0180865275142315
sus1	srp1-5001	0.1216	0.0016078947368421052
asm4	srp1-5001	0.1344	0
chl4	srp1-5001	0.0896	0.030677824267782428
mcm21	srp1-5001	0.0914	0.029112352941176475
gle2	srp1-5001	0.1868	0
mad1	srp1-5001	0.103	0.011935813953488372
soh1	srp1-5001	0.0935	0.012838132295719845
srb2	srp1-5001	0.1025	0.013532214765100673
mad2	srp1-5001	0.1477	0
nup133	srp1-5001	0.099	0.013939163498098858
nup2	srp1-5001	0.1875	0
nup188	srp1-5001	0.1799	0
nup53	srp1-5001	0.0968	0.01598878504672897
ctf19	srp1-5001	0.0965	0.01641492537313433
med7-163	med7-141	0.3436	0
cet1-2	med7-141	0.246	0
cet1-15	med7-141	0.3624	0
tfb4-5001	med7-141	0.2671	0
sgv1-80	med7-141	0.3529	0
sgv1-35	med7-141	0.2593	0
nup60	med7-141	0.0972	0.008876513317191284
rxt2	med7-141	0.3093	0
nup84	med7-141	0.1176	0.002766792452830189
ume6	med7-141	0.1372	0
sum1	med7-141	0.1404	0
deg1	med7-141	0.1111	0.00362970297029703
soh1	med7-141	0.5065	0
hos2	med7-141	0.3347	0
srb2	med7-141	0.2581	0
sds3	med7-141	0.2702	0
zrt3	med7-141	0.1962	0
cdc73	med7-141	0.1973	0
nup188	med7-141	0.119	0.0015468354430379749
sub1	med7-141	0.0859	0.03011088295687885
nup53	med7-141	0.1237	0.0017457142857142856
sap30	med7-141	0.3461	0
pho23	med7-141	0.2569	0
elp4	med7-141	0.0864	0.029440152963671126
mex67-ts5	med7-163	0.167	0
ipl1-2	med7-163	0.0983	0.010556544502617803
cet1-2	med7-163	0.1711	0
cet1-15	med7-163	0.2173	0
tfb4-5001	med7-163	0.1967	0
sgv1-23	med7-163	0.1555	0
sgv1-80	med7-163	0.1839	0
sgv1-35	med7-163	0.2792	0
nup60	med7-163	0.1156	0.0011825806451612904
rxt2	med7-163	0.0952	0.01776887755102041
nup84	med7-163	0.1065	0.006625301204819276
soh1	med7-163	0.3923	0
hos2	med7-163	0.2497	0
srb2	med7-163	0.2786	0
thp2	med7-163	0.0821	0.036955645161290324
zrt3	med7-163	0.1356	0
nup133	med7-163	0.1329	0
cdc73	med7-163	0.2129	0
sub1	med7-163	0.1486	0
pom152	med7-163	0.1051	0.013833962264150942
nup53	med7-163	0.1683	0
sap30	med7-163	0.1271	0
pho23	med7-163	0.1204	0.001347794117647059
mex67-ts5	dbp5-1	0.2118	0
ipl1-2	dbp5-1	0.1661	0
cet1-15	dbp5-1	0.0983	0.013387078651685393
nup60	dbp5-1	0.2294	0
sus1	dbp5-1	0.1483	0
asm4	dbp5-1	0.1933	0
nup84	dbp5-1	0.205	0
chl4	dbp5-1	0.1416	0
mcm21	dbp5-1	0.1488	0
nup157	dbp5-1	0.1368	0
gle2	dbp5-1	0.2119	0
mad1	dbp5-1	0.0893	0.03984782608695652
soh1	dbp5-1	0.0848	0.027524281150159747
thp2	dbp5-1	0.2726	0
mog1	dbp5-1	0.1609	0
nup100	dbp5-1	0.1271	0
nup133	dbp5-1	0.2528	0
pom34	dbp5-1	0.2608	0
nup2	dbp5-1	0.1515	0
ctf3	dbp5-1	0.1026	0.010347580645161291
nup188	dbp5-1	0.1729	0
pom152	dbp5-1	0.2339	0
nup53	dbp5-1	0.1754	0
bub3	dbp5-1	0.1002	0.01150762331838565
ctf19	dbp5-1	0.1189	0.0030677824267782428
crm1_damp	dbp5-1	0.1165	0.0020829545454545454
ipl1-2	mex67-ts5	0.2351	0
sgv1-23	mex67-ts5	0.2735	0
sgv1-35	mex67-ts5	0.1028	0.007307641196013288
nup60	mex67-ts5	0.1129	0.0021886567164179104
sus1	mex67-ts5	0.1434	0
rxt3	mex67-ts5	0.084	0.03716023391812865
asm4	mex67-ts5	0.2164	0
nup42	mex67-ts5	0.1644	0
nup157	mex67-ts5	0.1435	0
gle2	mex67-ts5	0.2385	0
thp2	mex67-ts5	0.1794	0
fis1	mex67-ts5	0.1341	0
mog1	mex67-ts5	0.2696	0
nup133	mex67-ts5	0.2244	0
dnm1	mex67-ts5	0.082	0.041897142857142855
pom34	mex67-ts5	0.2541	0
nup2	mex67-ts5	0.2023	0
nup188	mex67-ts5	0.2591	0
pom152	mex67-ts5	0.2059	0
nup53	mex67-ts5	0.2051	0
crm1_damp	mex67-ts5	0.1956	0
cet1-15	ipl1-2	0.0902	0.018103703703703705
tfb4-5001	ipl1-2	0.1449	0
sgv1-23	ipl1-2	0.115	0.004262790697674419
nup60	ipl1-2	0.0869	0.021391146881287723
chl4	ipl1-2	0.1308	0
mcm21	ipl1-2	0.1773	0
mad1	ipl1-2	0.3483	0
hos2	ipl1-2	0.1103	0.0034049535603715166
thp2	ipl1-2	0.1301	0
fis1	ipl1-2	0.1636	0
mad2	ipl1-2	0.3302	0
ctf3	ipl1-2	0.1464	0
nup188	ipl1-2	0.0885	0.027088669950738917
bub3	ipl1-2	0.2592	0
ctf19	ipl1-2	0.1374	0
cin2	ipl1-2	0.105	0.006213559322033898
cet1-15	cet1-2	0.2745	0
tfb4-5001	cet1-2	0.1754	0
sgv1-23	cet1-2	0.121	0.002427814569536424
sgv1-80	cet1-2	0.1518	0
sgv1-35	cet1-2	0.216	0
nup60	cet1-2	0.0958	0.011109090909090909
rxt2	cet1-2	0.1195	0.00289802371541502
nup84	cet1-2	0.1235	0.00156
deg1	cet1-2	0.1234	0.0019816216216216216
soh1	cet1-2	0.1784	0
hos2	cet1-2	0.2335	0
srb2	cet1-2	0.1784	0
sds3	cet1-2	0.0857	0.038206451612903224
nup100	cet1-2	0.0925	0.02010078328981723
zrt3	cet1-2	0.1192	0.001304626334519573
nup133	cet1-2	0.1172	0.002025414364640884
cdc73	cet1-2	0.1462	0
sub1	cet1-2	0.0938	0.017625000000000002
sap30	cet1-2	0.1446	0
pho23	cet1-2	0.1177	0.001347794117647059
crm1_damp	cet1-2	0.1093	0.0038589473684210525
tfb4-5001	cet1-15	0.1627	0
sgv1-80	cet1-15	0.2844	0
sgv1-35	cet1-15	0.2175	0
nup60	cet1-15	0.091	0.016591810344827585
rxt2	cet1-15	0.1747	0
nup84	cet1-15	0.0986	0.01264137931034483
ume6	cet1-15	0.1223	0.0028640625000000003
sum1	cet1-15	0.1083	0.005033409610983981
deg1	cet1-15	0.1059	0.0076375
soh1	cet1-15	0.265	0
hos2	cet1-15	0.2513	0
srb2	cet1-15	0.1778	0
sds3	cet1-15	0.1448	0
mog1	cet1-15	0.0949	0.022469032258064518
zrt3	cet1-15	0.1483	0
nup133	cet1-15	0.0838	0.047947683923705714
cdc73	cet1-15	0.1921	0
sub1	cet1-15	0.1122	0.004165909090909091
sap30	cet1-15	0.1339	0
pho23	cet1-15	0.1243	0.001347794117647059
sus1	nsl1-6	0.0871	0.02738091286307054
chl4	nsl1-6	0.11	0.00685233644859813
mcm21	nsl1-6	0.2204	0
mad1	nsl1-6	0.306	0
lst7	nsl1-6	0.0834	0.03526279491833031
mad2	nsl1-6	0.3506	0
zrt3	nsl1-6	0.0997	0.0078
ctf3	nsl1-6	0.1275	0
bub3	nsl1-6	0.2275	0
ctf19	nsl1-6	0.2222	0
cin2	nsl1-6	0.0972	0.012085714285714286
sgv1-80	tfb4-5001	0.2066	0
sgv1-35	tfb4-5001	0.2259	0
nup60	tfb4-5001	0.0813	0.03743450704225352
rxt2	tfb4-5001	0.1746	0
ume6	tfb4-5001	0.1471	0
chl4	tfb4-5001	0.0947	0.02421731207289294
sum1	tfb4-5001	0.0924	0.018878073089700995
soh1	tfb4-5001	0.2189	0
hos2	tfb4-5001	0.1402	0
srb2	tfb4-5001	0.1273	0.0019294736842105263
thp2	tfb4-5001	0.1257	0.0015870129870129872
fis1	tfb4-5001	0.0939	0.021092054794520546
sds3	tfb4-5001	0.1547	0
nup133	tfb4-5001	0.0965	0.020726501766784453
dcs1	tfb4-5001	0.1131	0.009647368421052632
cdc73	tfb4-5001	0.0905	0.017227443609022557
sap30	tfb4-5001	0.1885	0
pho23	tfb4-5001	0.1185	0.001347794117647059
elp4	tfb4-5001	0.0872	0.023529192546583852
sgv1-80	sgv1-23	0.3273	0
sgv1-35	sgv1-23	0.4389	0
rxt3	sgv1-23	0.1267	0.0017625000000000002
hos2	sgv1-23	0.3126	0
srb2	sgv1-23	0.1045	0.014283116883116882
mog1	sgv1-23	0.1003	0.01775916955017301
nup2	sgv1-23	0.0836	0.04332545454545454
cdc73	sgv1-23	0.3553	0
nup188	sgv1-23	0.1659	0
sub1	sgv1-23	0.2298	0
nup53	sgv1-23	0.0856	0.04375061728395061
sgv1-35	sgv1-80	0.6537	0
nup60	sgv1-80	0.1536	0
rxt2	sgv1-80	0.2963	0
ume6	sgv1-80	0.1052	0.011954347826086956
soh1	sgv1-80	0.3133	0
hos2	sgv1-80	0.4096	0
srb2	sgv1-80	0.2718	0
thp2	sgv1-80	0.0994	0.011756851311953354
iki1	sgv1-80	0.1164	0.0032732142857142855
sds3	sgv1-80	0.2222	0
mad2	sgv1-80	0.1295	0
mog1	sgv1-80	0.1017	0.015103370786516855
zrt3	sgv1-80	0.0827	0.03332727272727273
nup133	sgv1-80	0.1383	0
cdc73	sgv1-80	0.4705	0
nup188	sgv1-80	0.197	0
sub1	sgv1-80	0.1885	0
pom152	sgv1-80	0.09	0.044048837209302326
cin4	sgv1-80	0.0969	0.018774663072776282
sap30	sgv1-80	0.2363	0
pho23	sgv1-80	0.2296	0
nup60	sgv1-35	0.1273	0
rxt2	sgv1-35	0.1862	0
ume6	sgv1-35	0.0966	0.020988549618320612
soh1	sgv1-35	0.2626	0
hos2	sgv1-35	0.4011	0
srb2	sgv1-35	0.2197	0
thp2	sgv1-35	0.1584	0
iki1	sgv1-35	0.0852	0.033523893805309735
urm1	sgv1-35	0.0804	0.04104145234493192
sds3	sgv1-35	0.1608	0
mog1	sgv1-35	0.10780000000000001	0.009359999999999999
zrt3	sgv1-35	0.1307	0
nup133	sgv1-35	0.1326	0
cdc73	sgv1-35	0.4927	0
nup188	sgv1-35	0.1761	0
sub1	sgv1-35	0.2557	0
pom152	sgv1-35	0.102	0.02036666666666667
nup53	sgv1-35	0.088	0.03592516703786192
sap30	sgv1-35	0.1719	0
pho23	sgv1-35	0.102	0.007969565217391304
sus1	nup60	0.2521	0
ypt10	nup60	0.0988	0.01078235294117647
asm4	nup60	0.1641	0
nup84	nup60	0.3221	0
nup42	nup60	0.0899	0.030656445993031356
ume6	nup60	0.0939	0.018987250996015934
chl4	nup60	0.1311	0
mcm21	nup60	0.1435	0
nup157	nup60	0.1885	0
gle2	nup60	0.1547	0
mad1	nup60	0.1271	0
soh1	nup60	0.271	0
hos2	nup60	0.1428	0
srb2	nup60	0.2359	0
thp2	nup60	0.2308	0
mad2	nup60	0.0998	0.01422155172413793
mog1	nup60	0.1579	0
nup100	nup60	0.1275	0
nup133	nup60	0.4679	0
pom34	nup60	0.0919	0.041600000000000005
nup2	nup60	0.2208	0
ctf3	nup60	0.106	0.005139252336448598
nup188	nup60	0.2424	0
pom152	nup60	0.1966	0
nup53	nup60	0.1482	0
pho23	nup60	0.0847	0.02452839059674503
bub3	nup60	0.1931	0
ctf19	nup60	0.1217	0.0016366071428571428
crm1_damp	nup60	0.0853	0.02603076923076923
rxt3	rxt2	0.3495	0
nup84	rxt2	0.123	0.00156
ume6	rxt2	0.1781	0
deg1	rxt2	0.2517	0
soh1	rxt2	0.3012	0
hos2	rxt2	0.1445	0
lst7	rxt2	0.1122	0.004888000000000001
srb2	rxt2	0.1454	0
uba4	rxt2	0.141	0
mpc2	rxt2	0.1375	0
iki1	rxt2	0.1381	0
urm1	rxt2	0.1209	0.00141
sds3	rxt2	0.7033	0
nup100	rxt2	0.1178	0.003647761194029851
zrt3	rxt2	0.1113	0.003178612716763005
cdc73	rxt2	0.2751	0
nup53	rxt2	0.1265	0.0017457142857142856
sap30	rxt2	0.6743	0
pho23	rxt2	0.6567	0
caf40	rxt2	0.0833	0.04344448051948052
elp4	rxt2	0.2019	0
ccz1	sus1	0.1924	0
asm4	sus1	0.132	0
gle2	sus1	0.1087	0.004601673640167363
mad1	sus1	0.1249	0.0021692307692307696
arc1	sus1	0.1348	0
mon1	sus1	0.1204	0.0017540669856459332
thp2	sus1	0.1859	0
cap2	sus1	0.1007	0.014842105263157896
fis1	sus1	0.1392	0
mad2	sus1	0.1203	0.001960427807486631
dnm1	sus1	0.1953	0
dcs1	sus1	0.1418	0
nup2	sus1	0.1292	0
arc18	sus1	0.1156	0.0017970588235294116
ypt7	sus1	0.1278	0
nup188	sus1	0.1708	0
nup53	sus1	0.1747	0
bni1	sus1	0.1533	0
caf40	sus1	0.0988	0.01321875
ctf19	sus1	0.1521	0
crm1_damp	sus1	0.2552	0
boi2	ccz1	0.3285	0
mad1	ccz1	0.0979	0.022263157894736842
mon1	ccz1	0.6588	0
lst7	ccz1	0.0827	0.04087307032590051
cap2	ccz1	0.1459	0
fis1	ccz1	0.2461	0
cap1	ccz1	0.2273	0
dnm1	ccz1	0.189	0
ssa2	ccz1	0.1166	0.005200000000000001
arc18	ccz1	0.135	0
ypt7	ccz1	0.5128	0
cin4	ccz1	0.2395	0
bni1	ccz1	0.2838	0
cin2	ccz1	0.1919	0
crm1_damp	ccz1	0.1327	0
yrb2_damp	ccz1	0.136	0
rxt3	ypt10	0.0991	0.012677809798270892
nup84	ypt10	0.0813	0.040592387543252596
srb2	ypt10	0.1061	0.008492664092664092
uba4	ypt10	0.1299	0
iki1	ypt10	0.174	0
urm1	ypt10	0.117	0.002468686868686869
nup100	ypt10	0.1005	0.012019672131147541
nup133	ypt10	0.0871	0.03931652173913044
ssa2	ypt10	0.1433	0
sub1	ypt10	0.0926	0.020179816513761464
yrb2_damp	ypt10	0.0999	0.012069135802469136
asm4	rxt3	0.0999	0.01601650485436893
nup84	rxt3	0.1624	0
ume6	rxt3	0.0987	0.01593913043478261
nup157	rxt3	0.1179	0.002396078431372549
deg1	rxt3	0.1449	0
soh1	rxt3	0.0945	0.013394999999999999
uba4	rxt3	0.1568	0
mpc2	rxt3	0.085	0.02574782608695652
thp2	rxt3	0.1022	0.00910807453416149
iki1	rxt3	0.1329	0
sds3	rxt3	0.2707	0
mog1	rxt3	0.2668	0
nup100	rxt3	0.1554	0
pom34	rxt3	0.135	0
nup2	rxt3	0.1455	0
nup188	rxt3	0.1	0.012220000000000002
sub1	rxt3	0.1811	0
pom152	rxt3	0.1775	0
nup53	rxt3	0.2409	0
sap30	rxt3	0.2519	0
pho23	rxt3	0.3074	0
elp4	rxt3	0.153	0
crm1_damp	rxt3	0.0937	0.018135689045936394
nup84	asm4	0.0997	0.00996195652173913
nup42	asm4	0.2748	0
chl4	asm4	0.1337	0
nup157	asm4	0.2933	0
gle2	asm4	0.3761	0
arc1	asm4	0.0836	0.04995036496350365
srb2	asm4	0.0949	0.02781788617886179
thp2	asm4	0.3394	0
mog1	asm4	0.2855	0
nup100	asm4	0.1073	0.008492664092664092
nup133	asm4	0.2322	0
pom34	asm4	0.3155	0
nup2	asm4	0.3257	0
nup188	asm4	0.4073	0
pom152	asm4	0.2771	0
nup53	asm4	0.3547	0
crm1_damp	asm4	0.1914	0
sum1	nup84	0.2278	0
mcm21	nup84	0.0926	0.026581268882175227
gle2	nup84	0.1045	0.008057142857142856
soh1	nup84	0.2119	0
lst7	nup84	0.1059	0.0074167630057803465
srb2	nup84	0.1708	0
thp2	nup84	0.1275	0
iki1	nup84	0.0816	0.04218410958904109
urm1	nup84	0.0844	0.03229429037520392
sds3	nup84	0.088	0.03601360201511335
nup133	nup84	0.2435	0
dcs1	nup84	0.1244	0.003984782608695652
cdc73	nup84	0.1178	0.0011142857142857144
nup188	nup84	0.1074	0.006277397260273973
pho23	nup84	0.0858	0.029175778546712803
caf40	nup84	0.1091	0.005674922600619195
ctf19	nup84	0.139	0
tub2-430	cmd1-8	0.229	0
act1-3	cmd1-8	0.3032	0
act1-119	cmd1-8	0.2743	0
act1-155	cmd1-8	0.3215	0
act1-125	cmd1-8	0.1266	0.002249079754601227
act1-136	cmd1-8	0.1324	0
act1-112	cmd1-8	0.2627	0
